Purchase_ID,Customer_ID,Product_ID,Purchase_Amount,Discount_Applied,Payment_Method,Purchase_Date,Quantity_Purchased,Shipping_Cost,Delivery_Time_Days
11995,10240,1648,1307.3450720632602,Yes,PayPal,2024-03-15 00:21:40.766346,1,31.503219533880404,1
11996,12814,13470,182.89690507976334,Yes,Credit Card,2024-03-15 00:21:40.766346,1,23.938214610753324,8
11997,16761,5404,633.5018469124561,Yes,Debit Card,2024-03-15 00:21:40.766346,2,27.78218196217593,2
11998,9831,18217,,Yes,Crypto,2024-03-15 00:21:40.766346,7,2.8778489266895244,11
11999,1927,712,806.0866569769408,Yes,Credit Card,2024-03-15 00:21:40.766346,7,39.043507429087285,10
12000,9413,7393,1685.9203832987562,Yes,Credit Card,2024-03-15 00:21:40.766346,5,8.255969443943584,11
12001,6270,873,1854.0851932058342,No,Debit Card,2024-03-15 00:21:40.766346,4,14.940049917053255,5
12002,13675,9707,1624.8323831675934,No,Crypto,2024-03-15 00:21:40.766346,2,13.712669776972236,7
12003,3293,3577,,No,PayPal,2024-03-15 00:21:40.766346,4,34.0143271563275,9
12004,776,9467,1698.9515941257182,No,PayPal,2024-03-15 00:21:40.766346,4,9.008444414960659,9
12005,11183,15168,1697.407907899042,Yes,Credit Card,2024-03-15 00:21:40.766346,1,37.8298009941068,10
12006,1065,8003,265.71166332908086,Yes,PayPal,2024-03-15 00:21:40.766346,3,14.178892677226518,4
12007,3431,5387,1861.9147197143716,No,Crypto,2024-03-15 00:21:40.766346,5,18.774478013015063,13
12008,2021,10690,1886.9457779389438,No,Credit Card,2024-03-15 00:21:40.766346,7,18.806105926277468,7
12009,6889,13203,37.03030049578663,Yes,Credit Card,2024-03-15 00:21:40.766346,1,49.30415515717258,11
12010,9138,3717,46.26706672326311,No,Crypto,2024-03-15 00:21:40.766346,8,30.159551740156072,10
12011,16114,5659,143.42853743216781,Yes,Credit Card,2024-03-15 00:21:40.766346,5,30.66756836938744,11
12012,2409,15883,1137.8907167257598,No,Crypto,2024-03-15 00:21:40.766346,4,35.0207156046423,10
12013,17344,10684,81.80861211810355,No,Crypto,2024-03-15 00:21:40.766346,8,37.46019148593843,1
12014,13700,11996,1772.2608007561473,No,Crypto,2024-03-15 00:21:40.766346,2,47.1574699631354,1
12015,821,14052,234.3455164151526,No,Credit Card,2024-03-15 00:21:40.766346,7,18.574400087128634,2
12016,1331,1832,1662.380642333765,Yes,Debit Card,2024-03-15 00:21:40.766346,8,12.018179938099195,1
12017,17115,15355,1052.8587364975717,Yes,PayPal,2024-03-15 00:21:40.766346,7,2.4204137857256445,2
12018,12852,11422,374.97378905403554,No,Debit Card,2024-03-15 00:21:40.766346,6,,5
12019,12628,14909,233.1907064929612,No,PayPal,2024-03-15 00:21:40.766346,6,29.447718055997683,12
12020,13782,7465,1332.298216415008,No,Crypto,2024-03-15 00:21:40.766346,2,36.03324538523604,1
12021,14922,1152,1652.7295483456642,No,PayPal,2024-03-15 00:21:40.766346,2,16.443906152274717,9
12022,1227,3207,1244.1063482653537,Yes,Crypto,2024-03-15 00:21:40.766346,6,15.488795856058024,6
12023,10009,9312,1826.8610754958452,No,Credit Card,2024-03-15 00:21:40.766346,9,37.551405542688975,5
12024,6769,17751,477.748206452132,Yes,Credit Card,2024-03-15 00:21:40.766346,7,33.23883849879291,13
12025,4156,11141,1810.0433546773443,Yes,Credit Card,2024-03-15 00:21:40.766346,2,31.404106053612107,6
12026,12402,1197,1732.506241919707,No,Credit Card,2024-03-15 00:21:40.766346,2,48.55717565032847,9
12027,14318,5520,85.0404462623467,No,Crypto,2024-03-15 00:21:40.766346,8,39.166712625889915,11
12028,16037,13617,,Yes,Crypto,2024-03-15 00:21:40.766346,6,8.961287121045208,5
12029,10102,5819,291.1596396604569,Yes,Credit Card,2024-03-15 00:21:40.766346,1,32.548421427332286,3
12030,2106,17061,28.351093273723258,No,PayPal,2024-03-15 00:21:40.766346,7,13.366202694196417,12
12031,10585,17339,912.7072476911565,No,Crypto,2024-03-15 00:21:40.766346,6,48.73156185451985,11
12032,4498,3534,355.2626436539257,No,PayPal,2024-03-15 00:21:40.766346,4,10.1220824804037,12
12033,13676,14654,1754.0823780466073,Yes,Crypto,2024-03-15 00:21:40.766346,1,48.498210775687085,8
12034,7580,9547,1770.9464561009884,Yes,PayPal,2024-03-15 00:21:40.766346,7,35.703406873614924,3
12035,13136,8074,1278.4362444141966,Yes,Debit Card,2024-03-15 00:21:40.766346,9,13.923978241325896,11
12036,4791,12856,960.4229921947982,No,Debit Card,2024-03-15 00:21:40.766346,6,22.98834410558839,3
12037,4382,8546,956.8222151269172,No,PayPal,2024-03-15 00:21:40.766346,8,20.40842154544307,13
12038,11418,16831,1405.4116085161215,Yes,Credit Card,2024-03-15 00:21:40.766346,1,10.921302196462374,9
12039,4107,9863,998.5941575506891,No,Debit Card,2024-03-15 00:21:40.766346,7,20.06934433402156,9
12040,2468,870,214.64207997414368,Yes,PayPal,2024-03-15 00:21:40.766346,3,27.326177843818428,6
12041,17291,17912,187.55148628312608,No,Credit Card,2024-03-15 00:21:40.766346,6,23.977204515187513,3
12042,15143,9096,939.4930742339576,No,Debit Card,2024-03-15 00:21:40.766346,8,3.5193198281624483,2
12043,17654,17777,,Yes,PayPal,2024-03-15 00:21:40.766346,8,42.3746531435702,11
12044,8923,4356,1949.5568056700872,No,PayPal,2024-03-15 00:21:40.766346,9,18.549648791710606,8
12045,6732,14735,367.8703697785535,Yes,Credit Card,2024-03-15 00:21:40.766346,3,19.87590454578987,12
12046,5832,8562,52.110443301952714,No,Crypto,2024-03-15 00:21:40.766346,7,17.116939563421518,9
12047,6860,3536,1914.6259507035963,Yes,Credit Card,2024-03-15 00:21:40.766346,1,6.490086459928401,7
12048,72,736,1409.8532382820938,No,Debit Card,2024-03-15 00:21:40.766346,5,23.550569579706504,11
12049,12311,16571,1138.6191823641868,Yes,Debit Card,2024-03-15 00:21:40.766346,7,6.802812464297298,11
12050,10981,9030,,Yes,PayPal,2024-03-15 00:21:40.766346,4,26.87394389588407,5
12051,16268,6321,793.046054724053,Yes,PayPal,2024-03-15 00:21:40.766346,6,7.945112954469469,11
12052,11081,16988,1102.8211743082918,No,Debit Card,2024-03-15 00:21:40.766346,3,23.423809120162247,13
12053,12911,6881,999.0925013813131,No,Credit Card,2024-03-15 00:21:40.766346,4,42.320851292629484,2
12054,3058,9991,712.6199954864352,No,Credit Card,2024-03-15 00:21:40.766346,9,38.85177249071837,4
12055,2209,2614,1933.8392692673483,No,Credit Card,2024-03-15 00:21:40.766346,7,37.49810303542846,11
12056,9206,8751,234.0388442510258,Yes,Debit Card,2024-03-15 00:21:40.766346,6,3.406440928241966,2
12057,7073,2947,236.31862376435888,Yes,Credit Card,2024-03-15 00:21:40.766346,5,45.37476278986702,3
12058,2219,971,1282.14735308553,No,Credit Card,2024-03-15 00:21:40.766346,8,20.00428966175411,5
12059,1856,4222,922.9652782842508,Yes,Credit Card,2024-03-15 00:21:40.766346,3,10.40955636395991,12
12060,10829,374,1264.8486073773856,Yes,Crypto,2024-03-15 00:21:40.766346,2,36.11527034263749,1
12061,4923,7189,934.0141797117783,Yes,Crypto,2024-03-15 00:21:40.766346,3,4.0199242090984635,13
12062,16075,12737,1535.4608657191382,No,PayPal,2024-03-15 00:21:40.766346,7,40.72919945655822,3
12063,14967,15260,459.1954406172605,No,Crypto,2024-03-15 00:21:40.766346,2,18.45644418211047,5
12064,14018,2825,670.0475992726273,No,Crypto,2024-03-15 00:21:40.766346,2,44.08729372663548,7
12065,14023,7126,968.8899284561469,No,Debit Card,2024-03-15 00:21:40.766346,7,4.548904548575555,6
12066,17812,12403,1563.343424267012,Yes,Crypto,2024-03-15 00:21:40.766346,5,26.750788751237163,1
12067,12172,13181,,No,Debit Card,2024-03-15 00:21:40.766346,7,20.653492811519854,2
12068,11276,6957,123.96359770636819,Yes,Crypto,2024-03-15 00:21:40.766346,8,23.568977437045923,13
12069,4003,16874,1283.629395442606,No,Debit Card,2024-03-15 00:21:40.766346,2,41.83916551406472,7
12070,3159,6919,223.00564718521335,Yes,PayPal,2024-03-15 00:21:40.766346,7,49.12337098120371,9
12071,3474,7247,1657.7937089674035,Yes,Crypto,2024-03-15 00:21:40.766346,4,16.15564645911348,5
12072,16381,17143,714.8614251923905,Yes,Debit Card,2024-03-15 00:21:40.766346,5,2.2762096269484555,12
12073,14211,13694,1072.8012778122586,No,PayPal,2024-03-15 00:21:40.766346,9,7.308090122602884,4
12074,13650,3163,1218.67853698048,No,PayPal,2024-03-15 00:21:40.766346,7,7.718176008199679,6
12075,6137,1843,1816.1254057917874,Yes,Debit Card,2024-03-15 00:21:40.766346,4,,10
12076,13781,9350,1226.5875816113378,Yes,Credit Card,2024-03-15 00:21:40.766346,7,49.04953180652758,2
12077,5233,2733,725.199669355364,Yes,PayPal,2024-03-15 00:21:40.766346,5,35.58489372798406,12
12078,3634,18036,1963.720648929276,Yes,Crypto,2024-03-15 00:21:40.766346,7,37.798098178517286,11
12079,8377,7551,,No,Debit Card,2024-03-15 00:21:40.766346,2,21.51171335257931,2
12080,8734,17601,1700.3658067396104,No,Credit Card,2024-03-15 00:21:40.766346,2,18.722481493943064,6
12081,14379,16954,722.5812534130664,No,Crypto,2024-03-15 00:21:40.766346,7,38.04112209420379,2
12082,16128,2224,598.5397569295855,Yes,Credit Card,2024-03-15 00:21:40.766346,3,42.657258885242435,10
12083,6478,18012,1053.0106476461958,No,PayPal,2024-03-15 00:21:40.766346,1,38.93025567771119,11
12084,9069,13308,716.6942515857746,No,Credit Card,2024-03-15 00:21:40.766346,8,,8
12085,17314,6059,223.98014807591872,Yes,Credit Card,2024-03-15 00:21:40.766346,3,47.91414263794207,1
12086,14656,15097,1883.6706082152039,No,Debit Card,2024-03-15 00:21:40.766346,4,30.62492751073495,11
12087,9761,11054,1880.8217687769259,No,Crypto,2024-03-15 00:21:40.766346,9,39.59419542758088,10
12088,9145,407,966.5458973686763,No,Credit Card,2024-03-15 00:21:40.766346,6,30.117703559647758,5
12089,17185,13637,101.48902416927956,Yes,Crypto,2024-03-15 00:21:40.766346,3,,4
12090,8531,16611,773.6814546850571,No,Credit Card,2024-03-15 00:21:40.766346,6,46.994927758369315,2
12091,2375,16526,1946.9724148659438,Yes,Debit Card,2024-03-15 00:21:40.766346,3,34.19041612881102,6
12092,9825,14599,1583.3070510603584,No,Crypto,2024-03-15 00:21:40.766346,6,45.44260967952181,10
12093,1636,17062,1814.3990474503573,No,PayPal,2024-03-15 00:21:40.766346,6,36.40621831490093,3
12094,17910,18023,390.38178892465635,Yes,Credit Card,2024-03-15 00:21:40.766346,3,28.614681078092126,5
12095,9369,16692,1626.4289929768672,Yes,Crypto,2024-03-15 00:21:40.766346,5,46.599127585438,1
12096,12546,1518,1382.7682427665222,Yes,PayPal,2024-03-15 00:21:40.766346,2,30.145343007500045,5
12097,5118,11123,1727.1927349324649,No,Credit Card,2024-03-15 00:21:40.766346,8,43.86251251112398,5
12098,13634,2051,177.7436423366343,No,PayPal,2024-03-15 00:21:40.766346,6,46.4658379585423,7
12099,16214,6982,1828.8630638262562,No,PayPal,2024-03-15 00:21:40.766346,1,23.258906511871984,12
12100,10076,1471,109.01364946314737,No,PayPal,2024-03-15 00:21:40.766346,4,41.730994731704854,3
12101,13806,14716,1408.8947228522663,Yes,Crypto,2024-03-15 00:21:40.766346,9,,13
12102,8101,9942,173.3706660968684,No,Credit Card,2024-03-15 00:21:40.766346,5,,8
12103,17294,1122,998.5017194674418,Yes,Credit Card,2024-03-15 00:21:40.766346,1,26.861726461054992,10
12104,14356,2229,1424.5091401850777,Yes,Credit Card,2024-03-15 00:21:40.766346,1,48.59963771735421,3
12105,1808,3561,340.6040446146617,No,Debit Card,2024-03-15 00:21:40.766346,3,20.229629395478916,13
12106,6566,11698,766.58391835528,No,Crypto,2024-03-15 00:21:40.766346,4,11.229871195700925,6
12107,13713,3832,1110.0517415837219,No,Credit Card,2024-03-15 00:21:40.766346,5,9.13963906665084,12
12108,3653,14860,122.66081483105822,Yes,Credit Card,2024-03-15 00:21:40.766346,5,48.81368971586484,6
12109,6306,9562,1101.6459534953544,No,Crypto,2024-03-15 00:21:40.766346,9,40.192244816910346,3
12110,13864,6791,645.1865081685875,Yes,PayPal,2024-03-15 00:21:40.766346,1,19.641305390831565,8
12111,9812,6112,785.2192503160617,No,Debit Card,2024-03-15 00:21:40.766346,5,8.791995611705183,1
12112,8848,11804,886.2820064519768,Yes,Credit Card,2024-03-15 00:21:40.766346,7,26.22736037563203,5
12113,14225,11561,1692.3874059442167,No,Credit Card,2024-03-15 00:21:40.766346,2,9.37831995414491,12
12114,4336,2129,1165.9038879912905,Yes,Debit Card,2024-03-15 00:21:40.766346,6,46.8327878743358,2
12115,7402,16294,1890.7172957034766,No,Crypto,2024-03-15 00:21:40.766346,7,,7
12116,1537,977,1309.098519779538,No,PayPal,2024-03-15 00:21:40.766346,9,7.4227279218057385,13
12117,10160,8493,727.2549676989706,No,PayPal,2024-03-15 00:21:40.766346,8,14.216800467675355,2
12118,2062,15410,1722.9705972752602,No,Debit Card,2024-03-15 00:21:40.766346,4,18.07639212736885,9
12119,11821,11254,426.693549562849,Yes,PayPal,2024-03-15 00:21:40.766346,6,13.06102764459095,8
12120,18144,14204,1304.7512073742523,Yes,Credit Card,2024-03-15 00:21:40.766346,8,41.77271379299688,2
12121,10986,5635,1930.6358143483887,Yes,Crypto,2024-03-15 00:21:40.766346,1,36.37782320278518,8
12122,5185,14235,1297.5914062161605,No,Crypto,2024-03-15 00:21:40.766346,5,32.92899637214763,13
12123,4193,13577,1520.4398108781436,Yes,PayPal,2024-03-15 00:21:40.766346,3,40.561454378267655,4
12124,13562,2487,31.195809391656496,No,PayPal,2024-03-15 00:21:40.766346,2,36.66761586753862,8
12125,8913,15602,261.49604464382367,No,Credit Card,2024-03-15 00:21:40.766346,4,43.73583484104834,11
12126,4033,16392,,No,Credit Card,2024-03-15 00:21:40.766346,6,19.573852205583435,12
12127,362,18297,234.1079739332198,Yes,Crypto,2024-03-15 00:21:40.766346,4,33.95028616899383,4
12128,4526,16989,448.4463540683132,Yes,Crypto,2024-03-15 00:21:40.766346,2,31.841210791570646,9
12129,7696,5399,897.6719797177768,No,Credit Card,2024-03-15 00:21:40.766346,3,45.02010142676557,13
12130,14279,18302,983.1862684677634,Yes,Debit Card,2024-03-15 00:21:40.766346,3,10.983335685768953,3
12131,16508,3541,1203.309479526195,Yes,Crypto,2024-03-15 00:21:40.766346,8,40.966686996735845,4
12132,9135,18000,1067.3887435222669,No,Debit Card,2024-03-15 00:21:40.766346,5,11.751586863341924,13
12133,17192,12785,1543.3299504323802,No,Debit Card,2024-03-15 00:21:40.766346,3,3.1673322798509873,10
12134,4035,10399,1875.6308981515465,No,Debit Card,2024-03-15 00:21:40.766346,6,35.07483463217467,5
12135,14320,7867,27.054673156066038,Yes,PayPal,2024-03-15 00:21:40.766346,8,18.538136584797915,12
12136,16509,1295,710.7163231677287,Yes,Credit Card,2024-03-15 00:21:40.766346,9,46.073622210980716,9
12137,2779,12026,849.7241172290782,No,Debit Card,2024-03-15 00:21:40.766346,8,12.934725302795636,13
12138,8263,17628,419.35703522102915,Yes,Crypto,2024-03-15 00:21:40.766346,8,8.139636412492212,6
12139,18059,14536,211.1622842715527,Yes,Credit Card,2024-03-15 00:21:40.766346,8,15.708362196899628,12
12140,4349,17736,,No,PayPal,2024-03-15 00:21:40.766346,1,1.7492129939869538,6
12141,15468,7904,614.7922132044317,No,Credit Card,2024-03-15 00:21:40.766346,3,38.14609402886832,1
12142,11617,4693,1274.4649897472643,No,Debit Card,2024-03-15 00:21:40.766346,5,42.867354060616655,10
12143,10385,7402,62.56877731678929,Yes,Debit Card,2024-03-15 00:21:40.766346,6,4.750865238855684,12
12144,13045,1184,1326.3574879950831,Yes,Crypto,2024-03-15 00:21:40.766346,1,9.409580326273769,6
12145,13071,13518,1780.363402092471,Yes,Debit Card,2024-03-15 00:21:40.766346,3,10.697657724450089,8
12146,6500,3082,,No,Credit Card,2024-03-15 00:21:40.766346,6,6.538923845193306,9
12147,17335,5101,1172.7272082253924,No,PayPal,2024-03-15 00:21:40.766346,9,48.91866557710064,2
12148,3980,15414,1506.5899429385404,No,Debit Card,2024-03-15 00:21:40.766346,3,27.924449167641907,5
12149,17099,9809,190.37982409889707,Yes,PayPal,2024-03-15 00:21:40.766346,8,4.901811312950249,2
12150,15582,7415,,Yes,Debit Card,2024-03-15 00:21:40.766346,4,5.347515253575342,11
12151,4360,16405,553.0487047136072,No,Debit Card,2024-03-15 00:21:40.766346,2,41.62104896078461,6
12152,15422,14272,1389.8373591652612,Yes,Credit Card,2024-03-15 00:21:40.766346,2,4.095615209138898,7
12153,3235,15910,255.9592776409846,No,PayPal,2024-03-15 00:21:40.766346,8,37.28673329608042,11
12154,12880,11884,537.2089869684905,No,PayPal,2024-03-15 00:21:40.766346,7,9.343277161191976,6
12155,13155,4734,1524.268641880837,No,Debit Card,2024-03-15 00:21:40.766346,7,19.51482380921969,12
12156,4465,18067,783.5293641192724,Yes,Credit Card,2024-03-15 00:21:40.766346,8,17.286743446428073,12
12157,18143,13593,,Yes,Debit Card,2024-03-15 00:21:40.766346,8,19.56924078162867,13
12158,7635,7164,693.6603167964166,No,Debit Card,2024-03-15 00:21:40.766346,2,3.1174225558234516,4
12159,15567,10820,1873.1634628007344,Yes,Debit Card,2024-03-15 00:21:40.766346,5,17.175979191227764,1
12160,774,12704,1052.3838169398523,No,Crypto,2024-03-15 00:21:40.766346,2,48.20333191126263,7
12161,9796,13858,273.6965781816628,No,Debit Card,2024-03-15 00:21:40.766346,8,31.85326019598659,5
12162,16877,17635,26.80909529575589,No,Credit Card,2024-03-15 00:21:40.766346,6,16.192447732414976,4
12163,13350,17698,,Yes,PayPal,2024-03-15 00:21:40.766346,4,30.25363662022324,3
12164,17497,5826,458.74940431823046,Yes,Crypto,2024-03-15 00:21:40.766346,7,19.726329297381746,5
12165,13182,3988,49.76837181973397,No,Crypto,2024-03-15 00:21:40.766346,3,38.654756148017874,6
12166,1945,2559,1367.245469396413,Yes,Debit Card,2024-03-15 00:21:40.766346,8,5.3730024032602905,2
12167,16252,18221,1868.9690101911092,No,Credit Card,2024-03-15 00:21:40.766346,4,27.121270822403094,10
12168,13450,7537,1290.0473047158116,No,Crypto,2024-03-15 00:21:40.766346,2,2.331575663219226,9
12169,17074,11183,997.2208112124248,No,PayPal,2024-03-15 00:21:40.766346,2,5.694430358501201,6
12170,17617,1504,1340.4131686829612,No,Credit Card,2024-03-15 00:21:40.766346,9,28.344803690386005,6
12171,5438,6063,1115.3922225015122,Yes,Debit Card,2024-03-15 00:21:40.766346,4,15.273114130008947,2
12172,6728,14332,282.6367391825148,Yes,Credit Card,2024-03-15 00:21:40.766346,1,38.32922421381685,10
12173,4541,1026,1001.5702336768901,Yes,Credit Card,2024-03-15 00:21:40.766346,6,37.12867899828654,11
12174,13454,2300,1656.1350078386877,No,Crypto,2024-03-15 00:21:40.766346,7,26.230211372430162,13
12175,6156,12494,229.50188717311343,Yes,Crypto,2024-03-15 00:21:40.766346,1,35.83510665701806,3
12176,2274,339,1438.054624678581,No,Debit Card,2024-03-15 00:21:40.766346,2,22.047721763601917,10
12177,917,3462,1046.2467642472852,Yes,Debit Card,2024-03-15 00:21:40.766346,8,35.472215555653506,10
12178,2979,14457,578.225653651783,No,Crypto,2024-03-15 00:21:40.766346,4,2.088199542680913,4
12179,15678,4099,285.3173640545811,Yes,Debit Card,2024-03-15 00:21:40.766346,1,17.19256643072688,4
12180,16147,515,758.1448066438311,No,Credit Card,2024-03-15 00:21:40.766346,1,5.335848707678109,1
12181,11257,735,1647.6391638065354,No,Credit Card,2024-03-15 00:21:40.766346,5,,10
12182,8829,17741,1804.5598427128223,No,Credit Card,2024-03-15 00:21:40.766346,5,16.17773640784515,10
12183,7440,10375,1295.3185506224838,Yes,Debit Card,2024-03-15 00:21:40.766346,6,34.59220139511223,2
12184,17816,2062,1419.1474651711692,No,PayPal,2024-03-15 00:21:40.766346,8,2.3963971041653434,11
12185,534,1198,1815.4988682232345,No,Debit Card,2024-03-15 00:21:40.766346,3,25.694894231855216,6
12186,5425,17009,422.4888144918567,No,Credit Card,2024-03-15 00:21:40.766346,8,22.957117796886088,12
12187,5943,7939,1245.8024247248798,Yes,Credit Card,2024-03-15 00:21:40.766346,9,6.950116754830532,12
12188,7256,8386,714.781811857701,Yes,PayPal,2024-03-15 00:21:40.766346,3,31.968119985323995,1
12189,6892,16018,1832.9249734703726,Yes,Debit Card,2024-03-15 00:21:40.766346,7,41.838665102445994,7
12190,13126,7836,248.4010661688392,No,PayPal,2024-03-15 00:21:40.766346,6,6.008815915107402,8
12191,7967,15693,493.7825458228178,Yes,Debit Card,2024-03-15 00:21:40.766346,2,38.95928895900275,13
12192,16427,2048,203.54306480282025,Yes,Crypto,2024-03-15 00:21:40.766346,8,9.120599024455956,11
12193,5931,8586,694.1875709994425,No,PayPal,2024-03-15 00:21:40.766346,7,19.913735671188782,11
12194,15246,9965,1717.60983388892,No,Debit Card,2024-03-15 00:21:40.766346,5,1.9740650342765453,10
12195,5147,11280,1565.8885651819805,No,Crypto,2024-03-15 00:21:40.766346,4,12.162632907332194,2
12196,16590,18297,644.030842492093,No,Credit Card,2024-03-15 00:21:40.766346,8,25.707344975111297,6
12197,699,10675,409.1631882241277,No,Debit Card,2024-03-15 00:21:40.766346,5,31.84083763415989,10
12198,5201,14643,180.11892104945971,Yes,Crypto,2024-03-15 00:21:40.766346,4,17.285770815638674,5
12199,7737,12503,484.9112968457199,No,Debit Card,2024-03-15 00:21:40.766346,5,24.78147019339381,8
12200,14814,6618,1412.1293700259123,No,Credit Card,2024-03-15 00:21:40.766346,6,17.553809868802126,13
12201,7650,9543,152.98450359123964,Yes,Crypto,2024-03-15 00:21:40.766346,2,4.583062331150472,9
12202,16956,3701,1820.6654530960625,No,Crypto,2024-03-15 00:21:40.766346,8,42.35457386039823,10
12203,11917,14316,225.20724447731214,Yes,Debit Card,2024-03-15 00:21:40.766346,2,34.73832538104359,3
12204,8070,17494,1479.1026815085809,Yes,PayPal,2024-03-15 00:21:40.766346,3,33.82550088182842,10
12205,17665,8730,900.9742678377218,Yes,Credit Card,2024-03-15 00:21:40.766346,9,4.067712907868703,10
12206,10456,3917,1214.7748403465625,Yes,Debit Card,2024-03-15 00:21:40.766346,3,3.0181973757076874,10
12207,2895,17787,1632.8532311975941,Yes,Credit Card,2024-03-15 00:21:40.766346,5,6.713637016059504,1
12208,16234,12397,223.85925552347814,No,Crypto,2024-03-15 00:21:40.766346,5,24.019059874463057,6
12209,235,14342,1454.8423015619746,No,Debit Card,2024-03-15 00:21:40.766346,5,2.5826569211038874,9
12210,11562,14721,64.44314162010333,No,Credit Card,2024-03-15 00:21:40.766346,1,49.45520101722883,7
12211,10732,488,863.6898049802411,Yes,Credit Card,2024-03-15 00:21:40.766346,5,48.05241560961893,6
12212,9091,8403,1876.5929855810828,No,Credit Card,2024-03-15 00:21:40.766346,4,27.103578164412657,6
12213,7876,3694,1713.159012416121,No,Crypto,2024-03-15 00:21:40.766346,6,35.23230586221373,5
12214,18082,4800,715.2128205303711,No,Credit Card,2024-03-15 00:21:40.766346,7,42.85170297429743,2
12215,1219,15270,647.0954996398467,Yes,Debit Card,2024-03-15 00:21:40.766346,6,35.32813624784094,5
12216,7321,9424,979.2390956171375,Yes,PayPal,2024-03-15 00:21:40.766346,5,36.548813862993576,7
12217,18043,2342,128.09228493581162,No,Crypto,2024-03-15 00:21:40.766346,9,,13
12218,12904,13219,1154.5296947774914,No,Crypto,2024-03-15 00:21:40.766346,5,32.743526243549745,12
12219,18386,9527,1381.8347180413455,Yes,PayPal,2024-03-15 00:21:40.766346,9,44.81280170442742,8
12220,10884,13492,502.6109198613445,No,Debit Card,2024-03-15 00:21:40.766346,2,38.32067522116477,6
12221,14801,17196,1729.350036512389,No,PayPal,2024-03-15 00:21:40.766346,2,33.66055888905175,6
12222,1684,8735,1771.6778077200072,Yes,Debit Card,2024-03-15 00:21:40.766346,7,35.97335791019896,10
12223,15832,739,983.381700035295,No,Debit Card,2024-03-15 00:21:40.766346,3,3.803403909200326,10
12224,4890,1936,,Yes,PayPal,2024-03-15 00:21:40.766346,6,29.21326084499431,2
12225,4074,12274,1148.0472823937414,No,Credit Card,2024-03-15 00:21:40.766346,5,36.19811282817678,3
12226,14704,5514,,No,Credit Card,2024-03-15 00:21:40.766346,1,29.091079520699342,10
12227,16503,8609,1912.165097911654,No,PayPal,2024-03-15 00:21:40.766346,9,13.132683589737542,11
12228,446,15547,171.37272298907064,Yes,Crypto,2024-03-15 00:21:40.766346,5,37.149072483426835,3
12229,3248,1609,1273.59234296039,Yes,PayPal,2024-03-15 00:21:40.766346,3,37.4833021375373,9
12230,8456,12865,190.58036441312356,Yes,Credit Card,2024-03-15 00:21:40.766346,3,30.592589795761032,6
12231,1192,8971,794.8268261095873,Yes,Credit Card,2024-03-15 00:21:40.766346,1,45.5805103537437,12
12232,12164,5383,1984.7421356763402,No,PayPal,2024-03-15 00:21:40.766346,3,18.926688845605565,6
12233,3486,4564,1255.1446164458876,Yes,Crypto,2024-03-15 00:21:40.766346,9,34.56633599388647,7
12234,7634,7554,560.157373031929,Yes,Debit Card,2024-03-15 00:21:40.766346,5,15.422732589197436,11
12235,11677,7355,1698.712764055221,No,Crypto,2024-03-15 00:21:40.766346,9,14.037690349069154,7
12236,83,4878,141.83743432039176,No,Credit Card,2024-03-15 00:21:40.766346,5,4.543097227082288,12
12237,13453,3435,304.75867981042,Yes,PayPal,2024-03-15 00:21:40.766346,8,8.75050030538706,8
12238,15162,12091,64.18164045622726,No,Credit Card,2024-03-15 00:21:40.766346,7,0.2267774296478453,12
12239,17599,8022,146.082057196527,Yes,PayPal,2024-03-15 00:21:40.766346,8,43.336542750352365,9
12240,12793,9319,1523.8410991204419,No,Crypto,2024-03-15 00:21:40.766346,3,19.86050107951866,3
12241,1332,12084,59.484444437256755,No,PayPal,2024-03-15 00:21:40.766346,2,19.25155632097419,9
12242,5079,18266,,Yes,Crypto,2024-03-15 00:21:40.766346,7,27.08695265259804,5
12243,15838,8279,658.6382343635997,No,Debit Card,2024-03-15 00:21:40.766346,9,10.619151066820082,3
12244,6435,10566,,No,Credit Card,2024-03-15 00:21:40.766346,8,18.88614218678345,2
12245,13426,15006,1207.7979190634217,Yes,PayPal,2024-03-15 00:21:40.766346,4,49.83238201136227,2
12246,12076,15596,614.7953523715728,Yes,Debit Card,2024-03-15 00:21:40.766346,6,14.01413622530116,5
12247,784,16563,1806.531735334177,Yes,Crypto,2024-03-15 00:21:40.766346,9,21.901093600661703,11
12248,18075,13110,1611.0898228424248,No,PayPal,2024-03-15 00:21:40.766346,1,16.69563555286989,13
12249,14079,12791,879.4962540994543,Yes,Credit Card,2024-03-15 00:21:40.766346,1,25.986416008515967,11
12250,6743,16771,1430.5045062753632,No,Crypto,2024-03-15 00:21:40.766346,6,31.06004602788986,8
12251,10971,4550,1785.876185143052,No,Debit Card,2024-03-15 00:21:40.766346,6,16.085398021952656,13
12252,13888,13235,1275.5296156430743,Yes,Credit Card,2024-03-15 00:21:40.766346,4,39.95533491594756,11
12253,16648,8596,325.9015054220852,Yes,Credit Card,2024-03-15 00:21:40.766346,7,17.310097025855285,7
12254,11898,953,1154.9697374966763,No,Debit Card,2024-03-15 00:21:40.766346,2,18.657608702403454,9
12255,14225,12589,1747.4445975484098,Yes,Debit Card,2024-03-15 00:21:40.766346,7,,1
12256,354,925,1652.6626226596366,Yes,PayPal,2024-03-15 00:21:40.766346,5,17.94231708523098,9
