Feedback_ID,Customer_ID,Product_ID,Rating,Feedback_Date,Feedback_Type,Resolution_Status,Customer_Service_Score,Likelihood_to_Recommend,Feedback_Comments_Length
8646,8067,17767,2.701043561772184,2023-04-09 19:18:56.996575904,Negative,Resolved,3.853554857498195,2.664767998053002,247
8647,2280,2885,3.6259180118704424,2023-04-09 19:18:56.996575904,Negative,Pending,1.509816655925738,9.3328979349581,323
8648,3807,1881,4.562500312881027,2023-04-09 19:18:56.996575904,Negative,Pending,2.565100625701699,6.088673261625855,185
8649,3442,5751,3.8680682310766077,2023-04-09 19:18:56.996575904,Neutral,Unresolved,4.4020683543731405,6.185154029997993,280
8650,17036,6056,1.3876688635912848,2023-04-09 19:18:56.996575904,Neutral,Resolved,5.350286958991591,9.829901612335682,286
8651,13579,2784,2.0214873630932426,2023-04-09 19:18:56.996575904,Neutral,Pending,5.808025549407729,8.361666538090518,300
8652,5208,16345,4.761055427695921,2023-04-09 19:18:56.996575904,Positive,Resolved,3.615680686285591,6.8285497239713004,445
8653,9002,10046,1.5313590751695965,2023-04-09 19:18:56.996575904,Neutral,Pending,,1.9143073620808106,339
8654,10049,2703,3.812752077238626,2023-04-09 19:18:56.996575904,Negative,Resolved,7.1511164492548325,3.5970575022504363,405
8655,2620,13800,2.66914177294847,2023-04-09 19:18:56.996575904,Negative,Unresolved,5.1109255191959715,9.982354424168864,465
8656,9456,528,1.6495474431562398,2023-04-09 19:18:56.996575904,Neutral,Unresolved,7.2251371124086265,6.524929207570019,121
8657,723,8881,1.8981023669081294,2023-04-09 19:18:56.996575904,Negative,Resolved,3.3592641821405813,8.584291819684555,418
8658,6750,11209,1.533148344465177,2023-04-09 19:18:56.996575904,Neutral,Unresolved,4.604624865484746,1.3050134655178254,457
8659,9940,5495,3.141402153056467,2023-04-09 19:18:56.996575904,Negative,Resolved,3.6648938359415544,7.958476574617966,279
8660,6342,9026,3.276745332584878,2023-04-09 19:18:56.996575904,Neutral,Pending,3.0381527718199766,4.3036443852815545,122
8661,11349,832,4.871169001099588,2023-04-09 19:18:56.996575904,Neutral,Pending,6.160475921747556,5.742283197191143,499
8662,12652,4317,3.719759760825209,2023-04-09 19:18:56.996575904,Negative,Resolved,2.0905178600236747,8.210486016991618,1
8663,7033,6566,4.487857945809337,2023-04-09 19:18:56.996575904,Positive,Resolved,4.111791623655722,5.197466505003314,384
8664,466,6265,2.1429564641729417,2023-04-09 19:18:56.996575904,Positive,Resolved,3.589914950757124,7.117265820379221,245
8665,1472,13036,4.427024590211309,2023-04-09 19:18:56.996575904,Positive,Unresolved,2.125877053055447,9.018873425501972,240
8666,16237,647,2.7282246062747637,2023-04-09 19:18:56.996575904,Neutral,Resolved,3.259981923342422,9.90218447739907,214
8667,18030,2798,4.825023188434919,2023-04-09 19:18:56.996575904,Positive,Unresolved,3.7019991905498957,4.028256160390022,348
8668,16215,13188,4.5305646649047215,2023-04-09 19:18:56.996575904,Negative,Unresolved,7.564212001351201,2.249061158836525,396
8669,14100,2439,2.5275335094799782,2023-04-09 19:18:56.996575904,Positive,Pending,1.3265744035091633,8.509751301590612,20
8670,15587,17668,3.4700117525241874,2023-04-09 19:18:56.996575904,Neutral,Unresolved,5.370492897969955,8.444098918133125,499
8671,9369,17135,3.000581875815569,2023-04-09 19:18:56.996575904,Neutral,Unresolved,6.981873847464559,5.396489307051345,110
8672,30,16465,2.7808965236383587,2023-04-09 19:18:56.996575904,Positive,Pending,2.5621184191257114,6.717575874584163,104
8673,1078,15586,2.364816464452049,2023-04-09 19:18:56.996575904,Neutral,Resolved,4.89863650579376,8.666586098563787,130
8674,14194,13531,1.6800291846763789,2023-04-09 19:18:56.996575904,Negative,Unresolved,3.0506841173019885,7.1437117405823845,455
8675,11607,14886,2.4164621953480157,2023-04-09 19:18:56.996575904,Negative,Pending,7.250148162640965,9.862583303611512,121
8676,17973,11165,3.7447503749353563,2023-04-09 19:18:56.996575904,Neutral,Unresolved,9.625401723234082,1.2387691643982048,242
8677,13020,12827,1.360100922567419,2023-04-09 19:18:56.996575904,Negative,Pending,3.9958277267657762,9.790689089665559,230
8678,13542,604,4.031976205191148,2023-04-09 19:18:56.996575904,Neutral,Pending,8.880643550888296,5.262156289177895,150
8679,1153,1820,2.978561389776125,2023-04-09 19:18:56.996575904,Positive,Pending,1.5305373444725614,3.9673121174157377,391
8680,8861,15396,1.211454919269341,2023-04-09 19:18:56.996575904,Neutral,Pending,6.442076297746034,8.135536900735731,250
8681,7607,17429,,2023-04-09 19:18:56.996575904,Negative,Resolved,1.9847990354964766,3.5561222206313907,467
8682,2880,15059,4.605560903051809,2023-04-09 19:18:56.996575904,Negative,Resolved,2.051040583985544,1.2601862035562554,158
8683,6704,12410,,2023-04-09 19:18:56.996575904,Negative,Pending,5.287408001334841,1.3927785568839386,271
8684,8802,5213,2.0902061822497187,2023-04-09 19:18:56.996575904,Neutral,Pending,2.7328883423023775,7.58843084315143,292
8685,11385,14895,3.002619560694384,2023-04-09 19:18:56.996575904,Positive,Resolved,4.619352729343589,6.1636948004077965,396
8686,13056,6535,4.917718715936694,2023-04-09 19:18:56.996575904,Neutral,Unresolved,2.4754157647713075,6.78810272887029,52
8687,9835,5575,4.190227156315252,2023-04-09 19:18:56.996575904,Negative,Pending,4.084902351982052,1.3066347616006342,136
8688,11803,3639,1.2717100356920117,2023-04-09 19:18:56.996575904,Negative,Resolved,3.985939754948435,3.1252284401376866,274
8689,522,8265,4.423706151105344,2023-04-09 19:18:56.996575904,Neutral,Resolved,9.657505168537405,7.737758051464796,474
8690,3299,11240,3.555789498090282,2023-04-09 19:18:56.996575904,Positive,Pending,5.346466112247275,9.173196331638929,311
8691,10441,5013,1.590633777727632,2023-04-09 19:18:56.996575904,Negative,Unresolved,,3.4787438122147636,227
8692,17885,4584,2.9136029559533805,2023-04-09 19:18:56.996575904,Negative,Resolved,3.7752156803501116,2.256575977801103,416
8693,17123,8314,2.2479380549657906,2023-04-09 19:18:56.996575904,Positive,Unresolved,6.171944117823354,5.19178280817925,243
8694,14817,6218,2.8383871794615163,2023-04-09 19:18:56.996575904,Positive,Pending,9.414123092566493,2.291998492226362,283
8695,8113,603,1.338129768635684,2023-04-09 19:18:56.996575904,Positive,Pending,8.162240149397418,3.1065064346294533,433
8696,13568,8363,2.843360085136594,2023-04-09 19:18:56.996575904,Positive,Resolved,2.133255096680109,5.1573681431649145,246
8697,17329,17457,4.157310489906987,2023-04-09 19:18:56.996575904,Neutral,Resolved,7.2827209633926,3.8672290367122635,295
8698,898,1122,2.149723879559024,2023-04-09 19:18:56.996575904,Positive,Pending,9.992171563628348,6.618508478625748,443
8699,5651,1091,1.742727392861946,2023-04-09 19:18:56.996575904,Positive,Unresolved,6.951646397575109,2.315038529890639,186
8700,3672,6216,1.090394475476434,2023-04-09 19:18:56.996575904,Negative,Unresolved,7.769264206862356,2.208926187350997,307
8701,14525,11578,4.536830275518678,2023-04-09 19:18:56.996575904,Negative,Unresolved,,5.286521865970506,387
8702,17832,8624,2.9473118697375575,2023-04-09 19:18:56.996575904,Negative,Resolved,4.6639066515121925,4.072412231105554,89
8703,2236,16845,1.769092727339984,2023-04-09 19:18:56.996575904,Positive,Pending,3.8583795259664946,3.4459990321030274,342
8704,923,9791,1.3521174257930713,2023-04-09 19:18:56.996575904,Positive,Unresolved,5.1262659199052045,7.326007841935826,90
8705,17360,17058,4.282594971140366,2023-04-09 19:18:56.996575904,Positive,Unresolved,3.597411886014809,2.2355153858495758,364
8706,2254,14515,1.5484626172635987,2023-04-09 19:18:56.996575904,Negative,Resolved,4.134130024236742,5.4105872397662855,437
8707,10732,5246,2.9896510523285613,2023-04-09 19:18:56.996575904,Positive,Unresolved,2.539990981772563,6.986655954307993,383
8708,1246,16506,3.352338338518422,2023-04-09 19:18:56.996575904,Neutral,Resolved,2.901335347415689,1.968651092633087,286
8709,14130,2335,3.0541261387207173,2023-04-09 19:18:56.996575904,Positive,Unresolved,1.5583559981726514,4.57565977807121,433
8710,17882,11318,1.5101979448160083,2023-04-09 19:18:56.996575904,Negative,Pending,5.495570878119111,6.205040935324591,485
8711,10293,532,2.0936119586745847,2023-04-09 19:18:56.996575904,Neutral,Unresolved,,9.683814341300401,480
8712,13456,8415,3.3374416964461195,2023-04-09 19:18:56.996575904,Neutral,Unresolved,6.230840665432949,6.540320145377596,125
8713,9257,16965,2.230094300490641,2023-04-09 19:18:56.996575904,Positive,Pending,4.097767535775428,5.364926724152238,472
8714,16451,12373,1.03607031767033,2023-04-09 19:18:56.996575904,Negative,Unresolved,7.139376748725189,2.2428753775059245,312
8715,16391,1210,4.571396946345249,2023-04-09 19:18:56.996575904,Neutral,Pending,3.4686772657061056,2.3874098923448495,487
8716,13465,1370,3.838705121875887,2023-04-09 19:18:56.996575904,Neutral,Unresolved,8.117053049002,5.56672219990385,221
8717,5197,6348,4.00860930884406,2023-04-09 19:18:56.996575904,Positive,Pending,2.10404691742398,9.57900637321445,260
8718,3270,734,3.801804669472559,2023-04-09 19:18:56.996575904,Negative,Unresolved,9.157771210528708,8.518161328244023,193
8719,17532,2464,1.4929400984365273,2023-04-09 19:18:56.996575904,Negative,Pending,4.454822258024369,6.145379952925776,295
8720,2512,179,2.8668100648421304,2023-04-09 19:18:56.996575904,Neutral,Pending,,8.982901639837886,265
8721,2400,4723,1.7469270001593706,2023-04-09 19:18:56.996575904,Positive,Unresolved,7.204512054287954,2.4774018119287238,352
8722,16995,3475,,2023-04-09 19:18:56.996575904,Positive,Pending,5.171376541595227,5.324342291345988,244
8723,12738,3415,2.916783057696176,2023-04-09 19:18:56.996575904,Negative,Resolved,8.901335708342478,6.8032677400173505,430
8724,4508,134,4.789961965542474,2023-04-09 19:18:56.996575904,Positive,Resolved,4.770749873430763,2.0700642607617095,134
8725,1777,2909,4.017599600199816,2023-04-09 19:18:56.996575904,Negative,Pending,2.616616085096191,2.6216772544960354,364
8726,15399,6438,2.0719435238525956,2023-04-09 19:18:56.996575904,Positive,Unresolved,9.467711877618603,6.250150536249804,433
8727,10500,2032,1.712882342033092,2023-04-09 19:18:56.996575904,Negative,Resolved,3.322067511050434,8.95304972164301,467
8728,13003,14348,4.717804622066909,2023-04-09 19:18:56.996575904,Positive,Pending,,2.447904606984336,134
8729,13171,16154,2.5082613974926273,2023-04-09 19:18:56.996575904,Positive,Unresolved,4.605699692264004,6.7520918596208475,51
8730,6535,11402,4.405437245289031,2023-04-09 19:18:56.996575904,Negative,Pending,5.826191193124887,9.72716684946672,298
8731,4983,11425,2.6816195335845685,2023-04-09 19:18:56.996575904,Neutral,Unresolved,6.585380285216955,5.940425291271211,2
8732,8113,17580,2.59750170877465,2023-04-09 19:18:56.996575904,Positive,Unresolved,1.1195763970899368,3.777626059765208,331
8733,8432,4153,2.996227330858882,2023-04-09 19:18:56.996575904,Neutral,Unresolved,5.5906142750234356,1.2913760925253017,396
8734,1575,11886,2.0595328357493106,2023-04-09 19:18:56.996575904,Neutral,Pending,6.633954410499227,8.763013246652292,473
8735,17988,6294,1.9742305555573787,2023-04-09 19:18:56.996575904,Positive,Unresolved,3.5252755012758925,3.2600321725321137,108
8736,6038,6496,3.8699430441550486,2023-04-09 19:18:56.996575904,Positive,Unresolved,4.559862896325094,4.527834522420401,346
8737,16186,968,1.5706982490250034,2023-04-09 19:18:56.996575904,Positive,Unresolved,1.981560200179015,3.5180187411971944,354
8738,4335,1509,1.803936638468954,2023-04-09 19:18:56.996575904,Negative,Unresolved,4.023458048049308,9.254237442887845,439
8739,10830,12574,2.9871019015753957,2023-04-09 19:18:56.996575904,Positive,Pending,8.365599552289385,7.318991274932146,327
8740,14775,16159,2.6800044684182693,2023-04-09 19:18:56.996575904,Positive,Unresolved,3.982193536024305,4.328437880870479,104
8741,14953,10048,2.537455175407967,2023-04-09 19:18:56.996575904,Positive,Pending,8.061965004306929,8.908691624397928,178
8742,16619,7906,3.2317246629370198,2023-04-09 19:18:56.996575904,Negative,Unresolved,7.420641194751205,7.775753454497625,448
8743,7786,12565,3.773291738517627,2023-04-09 19:18:56.996575904,Neutral,Pending,4.091002115444119,5.259959376179298,178
8744,8827,3240,2.4021351959520683,2023-04-09 19:18:56.996575904,Positive,Resolved,1.3230669668343964,1.1841760843284357,247
8745,4619,17866,3.8208891665947684,2023-04-09 19:18:56.996575904,Positive,Resolved,2.651184851379628,4.632783429431294,362
8746,12957,14850,3.7838722784582632,2023-04-09 19:18:56.996575904,Neutral,Resolved,2.2644431435214454,6.916608144215734,487
8747,1869,15866,4.051428783331653,2023-04-09 19:18:56.996575904,Neutral,Resolved,4.656567089566379,7.046707314857366,457
8748,498,16889,3.004379429560141,2023-04-09 19:18:56.996575904,Negative,Unresolved,2.193882393697973,9.149872779485804,414
8749,13633,10851,2.080898411343821,2023-04-09 19:18:56.996575904,Neutral,Pending,1.8509443113485702,2.1948265978469634,243
8750,942,3710,3.963783964171456,2023-04-09 19:18:56.996575904,Positive,Unresolved,9.276906455799176,7.248797847584563,179
8751,16387,9777,2.3754505304499274,2023-04-09 19:18:56.996575904,Positive,Unresolved,7.643989743912593,9.528895321810541,74
8752,17247,18377,3.3611216580071694,2023-04-09 19:18:56.996575904,Negative,Resolved,8.967463448543214,2.467070935702668,136
8753,9539,12531,1.2051640812809081,2023-04-09 19:18:56.996575904,Neutral,Unresolved,6.777580923285029,2.4671296003348253,496
8754,6523,9809,4.322529529973072,2023-04-09 19:18:56.996575904,Negative,Pending,2.443795363150138,9.434832849686845,353
8755,13552,11444,4.9471318806800735,2023-04-09 19:18:56.996575904,Neutral,Pending,1.4623381771882498,2.682166793071818,307
8756,7208,10850,3.8720566816758137,2023-04-09 19:18:56.996575904,Positive,Unresolved,4.2697363485429385,1.0453403535900154,265
8757,1121,11863,1.3955945428676277,2023-04-09 19:18:56.996575904,Positive,Unresolved,5.357493064090792,3.8307681621712826,103
8758,2097,7406,2.9661472273729768,2023-04-09 19:18:56.996575904,Positive,Unresolved,9.075583629919254,4.53672953826675,428
8759,13004,17628,3.5976187145628185,2023-04-09 19:18:56.996575904,Positive,Unresolved,6.451168783139431,3.473090412115143,235
8760,17294,14761,2.9905006769402664,2023-04-09 19:18:56.996575904,Negative,Pending,9.287137987370228,8.917545823879024,163
8761,4226,2700,1.8734936177206265,2023-04-09 19:18:56.996575904,Neutral,Unresolved,4.023863964833875,9.264401569428843,52
8762,10547,14313,2.8288300189975324,2023-04-09 19:18:56.996575904,Neutral,Pending,9.24100967279849,2.7465493783078334,343
8763,17796,3683,4.312019068502164,2023-04-09 19:18:56.996575904,Neutral,Resolved,3.1959855738425285,1.450743825108739,372
8764,15678,4878,1.750456975138237,2023-04-09 19:18:56.996575904,Neutral,Unresolved,2.6404910122643264,2.1634224369684967,342
8765,1719,13595,4.692611430823065,2023-04-09 19:18:56.996575904,Neutral,Resolved,4.156756182799947,9.437641158286306,325
8766,9086,7940,4.8505396992756795,2023-04-09 19:18:56.996575904,Positive,Pending,2.176624105800636,6.127905420817112,369
8767,16361,6759,3.736718322533964,2023-04-09 19:18:56.996575904,Positive,Pending,3.7828930906864797,8.52594587146016,73
8768,1595,10231,1.6240692114950823,2023-04-09 19:18:56.996575904,Neutral,Pending,7.325763787805009,8.40082711534263,48
8769,7643,14552,1.5932663331331813,2023-04-09 19:18:56.996575904,Negative,Resolved,4.281341170588772,6.148302276505269,106
8770,3313,9388,2.283398936761094,2023-04-09 19:18:56.996575904,Neutral,Pending,3.642152310642139,6.5373206605214635,234
8771,9522,6089,,2023-04-09 19:18:56.996575904,Negative,Pending,4.985100782740865,6.380183408369206,39
8772,744,2508,4.38590916020509,2023-04-09 19:18:56.996575904,Positive,Unresolved,,5.429389190934929,158
8773,7163,6754,3.9378351142929606,2023-04-09 19:18:56.996575904,Negative,Resolved,7.935935242368619,5.189906833786294,249
8774,12331,8803,2.215426578549583,2023-04-09 19:18:56.996575904,Positive,Pending,9.398553024666203,8.683058501558435,416
8775,14723,17416,4.6145443085691245,2023-04-09 19:18:56.996575904,Positive,Pending,1.0936305186554385,7.358879949656026,28
8776,8730,2798,2.962398275102247,2023-04-09 19:18:56.996575904,Negative,Pending,2.966722658285166,8.214484350230691,394
8777,11077,4187,1.9157116799705207,2023-04-09 19:18:56.996575904,Neutral,Unresolved,6.944859476736566,4.8277972174646715,365
8778,10930,9878,2.1815185362250475,2023-04-09 19:18:56.996575904,Positive,Unresolved,6.547711364030281,8.697177117715434,375
8779,7806,9850,3.1038312481965984,2023-04-09 19:18:56.996575904,Negative,Unresolved,7.664301655167371,1.028623089151627,122
8780,16712,15234,2.025310245684446,2023-04-09 19:18:56.996575904,Neutral,Unresolved,5.987525132462802,7.210735888534898,354
8781,5604,14881,4.053055271183965,2023-04-09 19:18:56.996575904,Positive,Unresolved,,8.507640533258694,407
8782,4541,12841,1.6287119656941371,2023-04-09 19:18:56.996575904,Neutral,Pending,9.150084108443815,2.170057065313368,306
8783,3572,2645,2.2847572446834414,2023-04-09 19:18:56.996575904,Positive,Pending,5.038005902613863,5.595202318068233,308
8784,11957,13972,2.8035340336416197,2023-04-09 19:18:56.996575904,Negative,Pending,2.1671011644697815,8.736725978427959,268
8785,16266,5252,1.9808352089511292,2023-04-09 19:18:56.996575904,Negative,Resolved,4.973649416540869,4.580109109338508,224
8786,839,1484,1.8901191360866347,2023-04-09 19:18:56.996575904,Positive,Resolved,5.06170659379059,2.6748952658834377,213
8787,4308,15222,1.695794797817018,2023-04-09 19:18:56.996575904,Positive,Pending,1.5565145337779938,7.039479736763248,60
8788,12606,17342,3.283423189523188,2023-04-09 19:18:56.996575904,Negative,Unresolved,6.414106182696974,4.126202282836532,295
8789,7939,8013,3.199742855197797,2023-04-09 19:18:56.996575904,Positive,Resolved,3.5850233794809796,4.217387550726039,312
8790,2714,14503,3.343439267328385,2023-04-09 19:18:56.996575904,Neutral,Pending,2.2518985591632283,4.04997615095216,92
8791,601,1099,2.8935375315360536,2023-04-09 19:18:56.996575904,Negative,Resolved,4.007067748059199,2.640695657344944,347
8792,6783,5939,1.3139757112803738,2023-04-09 19:18:56.996575904,Neutral,Unresolved,5.91739644118096,7.649323241688949,318
8793,9709,10716,4.139005749283633,2023-04-09 19:18:56.996575904,Positive,Unresolved,6.4647335227590705,5.516668844260936,450
8794,102,11273,3.5054048872399974,2023-04-09 19:18:56.996575904,Positive,Unresolved,7.583509133006081,6.863483580484047,52
8795,10904,1898,3.795741211347699,2023-04-09 19:18:56.996575904,Positive,Pending,6.797812392837701,8.71379345193753,475
8796,10093,953,4.0614529156785215,2023-04-09 19:18:56.996575904,Neutral,Resolved,5.5959103220714255,7.435348806605206,247
8797,1635,8123,2.9110321031210113,2023-04-09 19:18:56.996575904,Negative,Resolved,8.637969299869852,7.9098558591883075,308
8798,16387,4695,2.452557590333984,2023-04-09 19:18:56.996575904,Negative,Resolved,,4.545218802418689,293
8799,11693,11058,4.251656160583785,2023-04-09 19:18:56.996575904,Positive,Unresolved,4.106875003570009,1.1422501710341455,358
8800,5769,578,4.660738782290606,2023-04-09 19:18:56.996575904,Negative,Resolved,1.0882145192348158,8.517557142352914,13
8801,2956,5113,,2023-04-09 19:18:56.996575904,Neutral,Pending,5.389185137634152,6.642639742425028,479
8802,12821,18107,1.9740934160503096,2023-04-09 19:18:56.996575904,Positive,Unresolved,4.346181416178817,7.118886021023398,23
8803,14816,8768,1.8877023422894093,2023-04-09 19:18:56.996575904,Positive,Pending,2.0953340839601564,6.553217260920489,348
8804,10555,7633,4.672880847926306,2023-04-09 19:18:56.996575904,Neutral,Resolved,4.992272640655067,7.898913494133997,268
8805,16121,2062,3.8280232862049335,2023-04-09 19:18:56.996575904,Positive,Resolved,9.303697117289925,8.116136221997232,393
8806,5151,17712,1.6507857403683848,2023-04-09 19:18:56.996575904,Neutral,Pending,9.888731324782496,6.647917168534891,127
8807,2072,6549,2.1040116113654737,2023-04-09 19:18:56.996575904,Negative,Unresolved,7.343961385364715,7.4487172543711315,96
8808,10676,14613,1.3333177785557795,2023-04-09 19:18:56.996575904,Positive,Resolved,4.598677115897391,7.924276375970475,449
8809,13635,7496,1.46689814446212,2023-04-09 19:18:56.996575904,Neutral,Pending,4.384841392061064,5.0108364263046035,490
8810,6917,4396,4.354433077788507,2023-04-09 19:18:56.996575904,Positive,Pending,7.579513693998931,7.553951235420459,225
8811,15135,11388,3.5246945380260906,2023-04-09 19:18:56.996575904,Negative,Resolved,3.7891947863200994,9.196045632410588,165
8812,6627,14119,1.0445749900573347,2023-04-09 19:18:56.996575904,Positive,Unresolved,,9.393424558784337,21
8813,14653,7068,3.1886970138923956,2023-04-09 19:18:56.996575904,Positive,Pending,5.435141909289599,1.1116309243513114,472
8814,2052,12260,4.806251593749483,2023-04-09 19:18:56.996575904,Neutral,Unresolved,8.097030349803159,7.663107324588409,31
8815,7035,16012,3.637114155419964,2023-04-09 19:18:56.996575904,Negative,Pending,6.794950125921838,8.175218337617384,149
8816,14481,4602,2.538451588561088,2023-04-09 19:18:56.996575904,Negative,Pending,,1.7729134542727314,201
8817,1513,4551,1.6899865020916196,2023-04-09 19:18:56.996575904,Positive,Resolved,3.6537531595153485,7.574158279588636,216
8818,13375,7733,3.8198580270956093,2023-04-09 19:18:56.996575904,Neutral,Resolved,6.013693326041631,9.479764441276158,264
8819,6348,1323,2.2410870415144033,2023-04-09 19:18:56.996575904,Neutral,Resolved,,8.055521169156851,336
8820,7870,9894,2.326806099976394,2023-04-09 19:18:56.996575904,Positive,Resolved,6.208142361615887,1.9550524422993814,424
8821,6810,2296,4.96861674479603,2023-04-09 19:18:56.996575904,Negative,Resolved,2.709998828004645,8.907840535504093,451
8822,4350,9062,3.419101557161964,2023-04-09 19:18:56.996575904,Neutral,Unresolved,1.1637138756757477,9.367736495973691,4
8823,10536,242,1.8959805807556496,2023-04-09 19:18:56.996575904,Negative,Unresolved,9.72388858643741,3.9665024855198476,111
8824,8145,2391,4.517927966464666,2023-04-09 19:18:56.996575904,Negative,Resolved,1.801670518056276,9.080905521932241,474
8825,16028,5328,2.558753997590528,2023-04-09 19:18:56.996575904,Positive,Pending,8.203344646617154,3.9529274260054392,1
8826,8489,5217,4.877724584078527,2023-04-09 19:18:56.996575904,Neutral,Unresolved,2.5857873851438358,4.266953702689191,389
8827,18293,4187,2.197826246346321,2023-04-09 19:18:56.996575904,Neutral,Resolved,3.2650313722943975,5.608150995395033,289
8828,11444,6814,3.6031394455924186,2023-04-09 19:18:56.996575904,Negative,Resolved,9.256638228729772,7.7760699515909595,251
8829,9125,18183,1.4315898953455712,2023-04-09 19:18:56.996575904,Positive,Resolved,6.40607508149975,9.681745242918726,191
8830,12742,3397,3.901436926781909,2023-04-09 19:18:56.996575904,Neutral,Resolved,1.6744610474803134,1.6177372710883915,99
8831,18255,17461,3.8088187599367433,2023-04-09 19:18:56.996575904,Neutral,Pending,5.027781169206737,5.9054556966410185,103
8832,9176,14641,4.605461266384582,2023-04-09 19:18:56.996575904,Positive,Pending,1.538091920926389,7.120143347739237,111
8833,12782,339,4.9029432806145685,2023-04-09 19:18:56.996575904,Neutral,Pending,2.0914242831624437,9.964421486375466,467
8834,1282,10585,1.3972140993774342,2023-04-09 19:18:56.996575904,Negative,Unresolved,7.279947037140667,5.709099980330722,141
8835,11395,8273,2.0118217394757685,2023-04-09 19:18:56.996575904,Neutral,Resolved,5.062048308985785,3.8331682374639113,208
8836,16682,1358,2.0791168964612416,2023-04-09 19:18:56.996575904,Positive,Unresolved,,7.572274416410037,36
8837,5568,5017,2.7717362783598287,2023-04-09 19:18:56.996575904,Positive,Pending,5.215341669661288,8.710084671866776,465
8838,11313,10383,3.879115094443392,2023-04-09 19:18:56.996575904,Positive,Unresolved,,2.8925871851489884,346
8839,17300,8942,3.8424802024336224,2023-04-09 19:18:56.996575904,Negative,Pending,7.963256012255985,4.992714146116684,388
8840,3734,4277,1.1719323096914933,2023-04-09 19:18:56.996575904,Negative,Pending,8.796358077723735,9.346206405688392,150
8841,3383,4475,3.4423053117458755,2023-04-09 19:18:56.996575904,Negative,Unresolved,8.919681745193706,1.3479521575166986,366
8842,4999,13658,3.743925083234179,2023-04-09 19:18:56.996575904,Neutral,Unresolved,8.628282128116588,5.6564012459599615,45
8843,9624,11017,2.377269453801967,2023-04-09 19:18:56.996575904,Positive,Unresolved,8.773109223863555,4.274996651866827,183
8844,15044,8930,4.16368438660775,2023-04-09 19:18:56.996575904,Negative,Pending,2.160016965397729,9.960806104754624,126
8845,529,4184,4.4978218664141005,2023-04-09 19:18:56.996575904,Positive,Resolved,3.2619528177069563,2.1152195625065935,341
8846,15132,14363,4.208306178539075,2023-04-09 19:18:56.996575904,Positive,Pending,7.686664413900441,8.672641112024586,367
8847,13566,5008,1.1977250005060425,2023-04-09 19:18:56.996575904,Negative,Pending,8.26357270364125,7.389930673213321,235
8848,2738,5170,1.6666714263591147,2023-04-09 19:18:56.996575904,Positive,Unresolved,1.0690079393977596,1.8923660342198745,395
8849,3300,9937,1.7418422186160738,2023-04-09 19:18:56.996575904,Negative,Resolved,7.863991873771426,6.99168182269832,458
8850,15380,4044,,2023-04-09 19:18:56.996575904,Negative,Unresolved,5.066553692739026,5.535688795539089,145
8851,11046,2641,4.3270155454772645,2023-04-09 19:18:56.996575904,Negative,Pending,5.404573425621224,1.3701620296215618,50
8852,12218,17298,4.597378939268991,2023-04-09 19:18:56.996575904,Negative,Pending,2.2382271871707067,1.7606306609568563,390
8853,11765,2081,1.0109747543268437,2023-04-09 19:18:56.996575904,Negative,Resolved,8.799549501866199,8.011156824125539,111
8854,9833,12435,4.251527279009,2023-04-09 19:18:56.996575904,Positive,Resolved,9.670756477429691,5.5443988679736735,15
8855,4381,8832,3.614916569705431,2023-04-09 19:18:56.996575904,Positive,Pending,9.687278115090304,2.63583497383787,290
8856,17061,4386,1.2746046532736428,2023-04-09 19:18:56.996575904,Neutral,Unresolved,7.550097992511185,4.864382670220403,112
8857,7934,12678,3.686340759183126,2023-04-09 19:18:56.996575904,Negative,Resolved,,1.965887896768383,280
8858,6610,13219,1.3376720638654662,2023-04-09 19:18:56.996575904,Negative,Resolved,1.7896723677965682,8.49842618006992,450
8859,17755,10747,1.306184357545479,2023-04-09 19:18:56.996575904,Positive,Pending,,4.1817385805637315,432
8860,16238,2551,4.797599163775756,2023-04-09 19:18:56.996575904,Positive,Unresolved,5.601594492982721,9.793179758044527,273
8861,5767,13475,3.983118927216609,2023-04-09 19:18:56.996575904,Positive,Pending,7.752981223161317,7.436824443729442,325
8862,7757,11363,3.1784916237380805,2023-04-09 19:18:56.996575904,Neutral,Unresolved,1.804099053647231,5.080099378457647,117
8863,14238,1744,1.273778931023843,2023-04-09 19:18:56.996575904,Positive,Resolved,7.787245407790857,6.724231162916005,388
8864,13755,11824,4.775966927076723,2023-04-09 19:18:56.996575904,Positive,Resolved,4.333530662866334,2.5513642138895376,240
8865,3130,5499,,2023-04-09 19:18:56.996575904,Negative,Pending,6.700678203560804,4.914748187746886,328
8866,16153,17450,3.3562111078489054,2023-04-09 19:18:56.996575904,Positive,Unresolved,,7.97128884201115,226
8867,1992,9039,4.361534552292655,2023-04-09 19:18:56.996575904,Negative,Unresolved,,1.3777476501404369,495
8868,7386,16635,2.0809609400486977,2023-04-09 19:18:56.996575904,Neutral,Resolved,6.3581370663974255,2.4599301719709743,399
8869,16563,7021,3.3866036721362818,2023-04-09 19:18:56.996575904,Positive,Unresolved,3.534440283012816,6.91795600549254,58
8870,5432,12599,2.7580769972845993,2023-04-09 19:18:56.996575904,Negative,Pending,8.237861717626558,1.4609525787210709,196
8871,8791,11931,1.5207551862202409,2023-04-09 19:18:56.996575904,Positive,Resolved,8.837375335074958,9.954852207859037,232
